customer_id,gender,age_group,state,job_industry_category,job_title,online_order,order_status,wealth_segment,brand,product_line,product_class,product_size,tenure,tenure_period,past_3_years_bike_related_purchases,valuation_category,property_valuation,product_margin
1110,Male,30-40,VIC,Retail,Information Systems Manager,1.0,Approved,High Net Worth,Trek Bicycles,Standard,medium,small,12.0,10-15,73,6-9,7,0.10999826944708832
1113,Male,30-40,NSW,Property,Recruiter,1.0,Approved,Mass Customer,Solex,Standard,medium,medium,6.0,5-10,45,>9,12,0.8074928084441324
1114,Female,40-50,QLD,Retail,Structural Engineer,0.0,Approved,Mass Customer,Norco Bicycles,Standard,medium,medium,14.0,10-15,96,6-9,7,0.47414469201198267
1118,Female,40-50,NSW,Retail,Sales Representative,1.0,Approved,Mass Customer,WeareA2B,Standard,low,medium,9.0,5-10,95,6-9,8,0.19999688623873196
1120,Female,40-50,NSW,Retail,Web Developer IV,0.0,Approved,Affluent Customer,Norco Bicycles,Standard,medium,small,12.0,10-15,87,>9,9,0.11000378245925649
1121,Female,40-50,NSW,Health,Registered Nurse,1.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,small,3.0,<5,30,>9,11,0.11000122003294088
1124,Male,50-60,NSW,Health,Health Coach III,1.0,Approved,Affluent Customer,WeareA2B,Standard,medium,medium,9.0,5-10,36,>9,11,0.9896042820457287
1125,Male,30-40,NSW,IT,Software Test Engineer III,1.0,Approved,Affluent Customer,WeareA2B,Standard,medium,small,9.0,5-10,25,>9,9,0.24998578657115245
1127,Female,30-40,NSW,Financial Services,Physical Therapy Assistant,0.0,Approved,Mass Customer,Norco Bicycles,Standard,low,medium,8.0,5-10,30,>9,10,0.21887060099714212
1128,Female,30-40,QLD,Financial Services,Financial Advisor,0.0,Approved,Mass Customer,Norco Bicycles,Standard,low,medium,8.0,5-10,47,3-6,4,0.19999449050990323
1132,Female,30-40,VIC,Financial Services,Actuary,0.0,Approved,Affluent Customer,Solex,Standard,medium,large,9.0,5-10,99,6-9,7,0.30896039790497
1134,Male,20-30,NSW,Financial Services,Administrative Assistant IV,1.0,Approved,Affluent Customer,Trek Bicycles,Standard,high,medium,3.0,<5,22,>9,11,0.40000403453562494
1135,Female,40-50,NSW,Financial Services,Software Engineer IV,0.0,Approved,Mass Customer,Solex,Standard,high,medium,11.0,10-15,60,6-9,6,0.39999609626607857
1136,Male,40-50,NSW,Property,Executive Secretary,1.0,Approved,High Net Worth,Norco Bicycles,Road,medium,medium,7.0,5-10,72,>9,9,0.8009338311193432
1138,Female,30-40,QLD,Retail,Statistician I,1.0,Approved,Mass Customer,Solex,Standard,low,medium,5.0,5-10,77,6-9,6,0.4629010412257682
1139,Male,40-50,QLD,Manufacturing,Editor,0.0,Approved,Mass Customer,Solex,Standard,low,medium,16.0,>15,52,<3,2,0.4629010412257682
1142,Male,20-30,NSW,Telecommunications,Desktop Support Technician,0.0,Approved,Mass Customer,Solex,Standard,medium,medium,2.0,<5,95,>9,9,0.37527187552283753
1143,Male,60-70,NSW,Health,Office Assistant IV,0.0,Approved,Mass Customer,WeareA2B,Standard,medium,small,6.0,5-10,64,3-6,5,0.24998578657115245
1144,Male,20-30,NSW,Health,Environmental Specialist,1.0,Approved,High Net Worth,WeareA2B,Touring,medium,medium,5.0,5-10,73,>9,9,0.7523317969836638
1146,Male,30-40,VIC,Financial Services,Assistant Professor,0.0,Approved,High Net Worth,WeareA2B,Standard,medium,medium,8.0,5-10,88,3-6,4,0.7839591373012966
1147,Male,50-60,NSW,Entertainment,Health Coach II,0.0,Approved,High Net Worth,Giant Bicycles,Standard,high,small,9.0,5-10,71,>9,9,0.11000020228992191
1148,Male,30-40,NSW,Financial Services,Statistician IV,1.0,Approved,High Net Worth,Giant Bicycles,Standard,medium,large,5.0,5-10,60,3-6,5,0.5980966407975982
1150,Female,40-50,QLD,Financial Services,Information Systems Manager,1.0,Approved,Mass Customer,WeareA2B,Touring,medium,large,13.0,10-15,64,3-6,4,0.8623881844487116
1151,Female,50-60,NSW,Argiculture,VP Product Management,0.0,Approved,High Net Worth,Norco Bicycles,Mountain,low,small,19.0,>15,27,>9,9,0.11000101651104367
1152,Male,20-30,QLD,Financial Services,Business Systems Development Analyst,0.0,Approved,Mass Customer,Norco Bicycles,Standard,medium,small,3.0,<5,47,>9,10,0.11000085258760335
1153,Female,20-30,QLD,Health,Desktop Support Technician,0.0,Approved,Mass Customer,Norco Bicycles,Standard,medium,medium,3.0,<5,53,3-6,4,0.24999999999999992
1154,Male,40-50,NSW,Health,Research Nurse,1.0,Approved,Mass Customer,Norco Bicycles,Mountain,low,small,20.0,>15,26,>9,11,0.11000101651104367
1155,Female,30-40,NSW,Property,VP Marketing,0.0,Approved,Mass Customer,Solex,Standard,medium,large,9.0,5-10,73,<3,1,0.30896039790497
1156,Female,20-30,QLD,Argiculture,Marketing Assistant,0.0,Approved,Mass Customer,Norco Bicycles,Standard,medium,medium,1.0,<5,22,3-6,3,0.47414469201198267
1157,Male,50-60,NSW,Health,Research Nurse,0.0,Approved,Affluent Customer,WeareA2B,Touring,medium,large,17.0,>15,69,>9,12,0.9576372533914409
1159,Male,30-40,VIC,Entertainment,Librarian,0.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,1.0,<5,94,6-9,8,0.6173322695729404
1160,Female,50-60,NSW,IT,Speech Pathologist,0.0,Approved,Affluent Customer,Norco Bicycles,Road,medium,large,10.0,10-15,98,6-9,7,0.3589505849344115
1161,Female,40-50,QLD,Retail,Senior Quality Engineer,0.0,Approved,Mass Customer,WeareA2B,Standard,medium,small,15.0,>15,86,6-9,7,0.24998578657115245
1163,Male,40-50,VIC,Financial Services,Cost Accountant,1.0,Approved,High Net Worth,Solex,Standard,medium,medium,8.0,5-10,77,>9,9,0.37527187552283753
1164,Female,40-50,VIC,Health,Food Chemist,0.0,Approved,Mass Customer,Solex,Road,medium,medium,17.0,>15,97,>9,9,0.24998800901721907
1165,Female,30-40,NSW,Financial Services,Administrative Assistant IV,0.0,Approved,High Net Worth,Solex,Standard,high,medium,2.0,<5,58,<3,1,0.4000026731892484
1166,Female,50-60,NSW,Health,Quality Control Specialist,0.0,Approved,Affluent Customer,Solex,Standard,high,large,8.0,5-10,40,6-9,8,0.4000010852343021
1167,Female,20-30,QLD,Health,Software Test Engineer III,0.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,medium,4.0,<5,20,6-9,6,0.6711218297806131
1168,Male,50-60,VIC,Health,Pharmacist,0.0,Approved,Affluent Customer,Norco Bicycles,Road,medium,medium,18.0,>15,44,6-9,8,0.8009338311193432
1169,Female,50-60,NSW,Financial Services,Actuary,0.0,Approved,Mass Customer,Norco Bicycles,Standard,medium,medium,13.0,10-15,33,>9,10,0.47414469201198267
1170,Female,50-60,QLD,IT,Assistant Professor,1.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,4.0,<5,62,>9,9,0.5691775706105286
1173,Female,40-50,NSW,Retail,Statistician IV,0.0,Approved,High Net Worth,WeareA2B,Standard,low,medium,16.0,>15,58,6-9,7,0.19999688623873196
1177,Female,>70,NSW,Health,Food Chemist,1.0,Approved,Affluent Customer,WeareA2B,Standard,medium,medium,6.0,5-10,47,6-9,8,0.24991713622804118
1178,Male,50-60,NSW,Health,Pharmacist,0.0,Approved,Mass Customer,Giant Bicycles,Road,medium,medium,13.0,10-15,1,>9,9,0.24999369403455673
1180,Female,40-50,NSW,Financial Services,Account Representative I,0.0,Approved,Affluent Customer,WeareA2B,Standard,medium,medium,10.0,10-15,48,6-9,8,0.7271471088435374
1181,Female,40-50,QLD,Argiculture,Tax Accountant,1.0,Approved,Mass Customer,Giant Bicycles,Road,medium,medium,8.0,5-10,2,6-9,8,0.24999369403455673
1182,Female,40-50,NSW,IT,Data Coordiator,1.0,Approved,Mass Customer,OHM Cycles,Road,medium,medium,7.0,5-10,84,3-6,3,0.10119320171303901
1184,Female,50-60,NSW,Health,Social Worker,1.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,13.0,10-15,89,>9,9,0.4608385896446885
1186,Male,40-50,NSW,Manufacturing,Help Desk Operator,0.0,Approved,Affluent Customer,Solex,Standard,medium,medium,20.0,>15,70,>9,10,0.24996503007413623
1189,Male,30-40,VIC,Health,Geologist I,0.0,Approved,High Net Worth,Trek Bicycles,Road,low,medium,8.0,5-10,22,>9,9,0.7608759957975051
1190,Female,50-60,NSW,Financial Services,Assistant Professor,0.0,Approved,Affluent Customer,OHM Cycles,Standard,medium,medium,10.0,10-15,67,<3,2,0.2499728053954096
1192,Female,50-60,NSW,Manufacturing,VP Quality Control,0.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,16.0,>15,31,>9,9,0.7271471088435374
1193,Male,30-40,NSW,Retail,Safety Technician I,1.0,Approved,High Net Worth,Solex,Road,medium,small,5.0,5-10,58,3-6,5,0.11000164365548974
1195,Female,40-50,VIC,Telecommunications,VP Marketing,0.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,medium,18.0,>15,0,6-9,8,0.6711218297806131
1196,Female,20-30,NSW,Health,Research Nurse,1.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,medium,2.0,<5,23,>9,10,0.3196864980406127
1197,Female,20-30,NSW,Financial Services,Professor,0.0,Approved,High Net Worth,Trek Bicycles,Standard,medium,large,5.0,5-10,44,6-9,8,0.5940290178571429
1198,Female,50-60,NSW,Retail,Sales Representative,1.0,Approved,High Net Worth,Solex,Standard,low,medium,7.0,5-10,73,<3,1,0.4629010412257682
1199,Male,60-70,NSW,Financial Services,VP Accounting,1.0,Approved,Affluent Customer,OHM Cycles,Standard,medium,medium,5.0,5-10,7,6-9,7,0.46921020243602257
1200,Female,50-60,QLD,Entertainment,Librarian,0.0,Approved,High Net Worth,OHM Cycles,Standard,medium,medium,18.0,>15,38,3-6,3,0.9726861750870548
1203,Female,30-40,QLD,Health,Technical Writer,1.0,Approved,Affluent Customer,Norco Bicycles,Road,medium,medium,22.0,>15,38,6-9,6,0.8009338311193432
1204,Female,50-60,NSW,Manufacturing,Senior Developer,1.0,Approved,Affluent Customer,OHM Cycles,Standard,medium,medium,16.0,>15,12,>9,10,0.46921020243602257
1205,Male,40-50,NSW,Manufacturing,Business Systems Development Analyst,1.0,Approved,Affluent Customer,Norco Bicycles,Road,high,large,13.0,10-15,38,>9,10,0.39999741778885256
1206,Female,40-50,VIC,Financial Services,Paralegal,0.0,Approved,Mass Customer,Trek Bicycles,Standard,medium,small,13.0,10-15,13,3-6,5,0.10999826944708832
1207,Female,20-30,NSW,Health,Engineer IV,0.0,Approved,Mass Customer,OHM Cycles,Standard,medium,medium,1.0,<5,30,3-6,4,0.2499728053954096
1208,Female,40-50,NSW,Financial Services,Budget/Accounting Analyst IV,1.0,Approved,Mass Customer,OHM Cycles,Standard,medium,medium,15.0,>15,23,>9,10,0.845044492175514
1209,Male,40-50,VIC,Property,Senior Developer,0.0,Approved,High Net Worth,Solex,Standard,medium,medium,11.0,10-15,40,>9,9,0.37527187552283753
1211,Male,40-50,NSW,Financial Services,VP Sales,0.0,Approved,Affluent Customer,OHM Cycles,Standard,medium,medium,14.0,10-15,45,6-9,8,0.2499728053954096
1212,Female,50-60,NSW,Property,Legal Assistant,0.0,Approved,Affluent Customer,WeareA2B,Standard,medium,medium,13.0,10-15,28,>9,9,0.6173322695729404
1214,Male,30-40,NSW,Property,Internal Auditor,0.0,Approved,High Net Worth,Solex,Standard,medium,medium,15.0,>15,0,>9,11,0.8287370915427438
1215,Female,50-60,NSW,Manufacturing,VP Quality Control,1.0,Approved,Mass Customer,Solex,Road,medium,medium,11.0,10-15,79,>9,10,0.24998800901721907
1216,Female,60-70,VIC,Telecommunications,Software Test Engineer I,0.0,Cancelled,Affluent Customer,WeareA2B,Standard,medium,medium,10.0,10-15,15,6-9,7,0.24991713622804118
1217,Female,50-60,NSW,Manufacturing,Structural Engineer,0.0,Approved,High Net Worth,WeareA2B,Touring,medium,large,16.0,>15,67,3-6,4,0.8623881844487116
1221,Male,20-30,NSW,Health,VP Product Management,0.0,Approved,High Net Worth,Giant Bicycles,Standard,high,medium,14.0,10-15,75,>9,9,0.3999984312864236
1222,Female,50-60,VIC,Property,Account Executive,1.0,Approved,Mass Customer,Solex,Standard,medium,medium,19.0,>15,83,>9,9,0.37527187552283753
1224,Female,40-50,NSW,Manufacturing,Junior Executive,1.0,Approved,Mass Customer,OHM Cycles,Road,medium,medium,16.0,>15,9,6-9,6,0.10119320171303901
1225,Male,30-40,VIC,Health,Clinical Specialist,1.0,Approved,Mass Customer,Solex,Road,medium,large,10.0,10-15,5,>9,10,0.538317021037237
1226,Female,40-50,VIC,Health,Director of Sales,1.0,Approved,Mass Customer,Norco Bicycles,Road,medium,medium,13.0,10-15,32,6-9,7,0.2500046007471613
1227,Female,30-40,NSW,IT,Software Engineer I,0.0,Approved,Affluent Customer,WeareA2B,Standard,medium,small,12.0,10-15,63,6-9,7,0.24998578657115245
1228,Female,60-70,NSW,Financial Services,Senior Cost Accountant,0.0,Approved,Affluent Customer,Solex,Standard,medium,medium,6.0,5-10,43,3-6,4,0.25000434578545727
1229,Male,20-30,NSW,Manufacturing,GIS Technical Architect,1.0,Approved,Affluent Customer,WeareA2B,Standard,medium,small,1.0,<5,38,>9,11,0.24998578657115245
1231,Female,50-60,NSW,Health,Social Worker,1.0,Approved,Affluent Customer,WeareA2B,Standard,medium,medium,18.0,>15,94,>9,10,0.9385411722158179
1232,Male,60-70,QLD,Property,Help Desk Operator,0.0,Approved,Affluent Customer,Solex,Touring,medium,large,20.0,>15,83,6-9,8,0.676079925525687
1235,Female,50-60,NSW,Health,Dental Hygienist,0.0,Approved,Mass Customer,WeareA2B,Touring,medium,large,9.0,5-10,24,<3,2,0.8623881844487116
1236,Male,40-50,VIC,Financial Services,Web Designer IV,0.0,Approved,High Net Worth,WeareA2B,Standard,medium,medium,18.0,>15,75,6-9,7,0.9896042820457287
1237,Female,50-60,VIC,Health,Research Nurse,1.0,Approved,High Net Worth,Solex,Standard,medium,medium,16.0,>15,6,3-6,4,0.24996503007413623
1240,Female,50-60,NSW,Manufacturing,Sales Associate,1.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,19.0,>15,64,6-9,8,0.6735446676492381
1241,Female,30-40,NSW,Health,Pharmacist,0.0,Approved,Affluent Customer,Giant Bicycles,Standard,high,medium,11.0,10-15,23,>9,9,0.4
1242,Male,50-60,VIC,Property,Human Resources Assistant III,1.0,Approved,High Net Worth,Solex,Standard,medium,medium,18.0,>15,36,6-9,7,0.43618702038265217
1243,Male,>70,NSW,Retail,Research Assistant II,1.0,Approved,Mass Customer,Trek Bicycles,Standard,low,medium,8.0,5-10,73,>9,11,0.8539966525139242
1245,Male,20-30,NSW,Manufacturing,Product Engineer,0.0,Approved,Affluent Customer,Norco Bicycles,Road,high,large,1.0,<5,34,>9,10,0.39999741778885256
1247,Female,60-70,QLD,Entertainment,Geologist I,1.0,Approved,Affluent Customer,OHM Cycles,Standard,medium,medium,11.0,10-15,15,<3,1,0.9726861750870548
1250,Female,20-30,QLD,Manufacturing,Help Desk Technician,0.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,1.0,<5,42,6-9,7,0.6173322695729404
1251,Male,20-30,QLD,Property,Desktop Support Technician,0.0,Approved,Mass Customer,OHM Cycles,Standard,medium,medium,2.0,<5,63,6-9,6,0.46921020243602257
1252,Male,50-60,QLD,Manufacturing,Recruiting Manager,0.0,Approved,Mass Customer,WeareA2B,Standard,medium,small,14.0,10-15,46,3-6,4,0.1099992226203349
1256,Male,30-40,QLD,Health,Food Chemist,1.0,Approved,High Net Worth,Solex,Standard,medium,medium,9.0,5-10,8,6-9,6,0.37527187552283753
1257,Male,50-60,QLD,Property,Assistant Professor,0.0,Approved,Affluent Customer,Trek Bicycles,Road,low,medium,9.0,5-10,40,<3,2,0.7608759957975051
1258,Male,40-50,QLD,Manufacturing,Geological Engineer,0.0,Approved,Mass Customer,Solex,Standard,medium,medium,6.0,5-10,89,<3,1,0.25002491280518174
1259,Female,50-60,QLD,Financial Services,Assistant Professor,1.0,Approved,Mass Customer,Giant Bicycles,Road,medium,medium,9.0,5-10,23,<3,1,0.24999369403455673
1260,Male,30-40,QLD,Property,Tax Accountant,0.0,Approved,Mass Customer,Giant Bicycles,Standard,medium,medium,9.0,5-10,92,<3,2,0.6711218297806131
1261,Female,50-60,QLD,Manufacturing,Legal Assistant,0.0,Approved,Mass Customer,Solex,Standard,medium,medium,4.0,<5,61,<3,2,0.37527187552283753
1265,Male,30-40,QLD,Property,Biostatistician I,1.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,2.0,<5,72,3-6,3,0.6735446676492381
1267,Male,40-50,QLD,Entertainment,Safety Technician IV,0.0,Approved,Affluent Customer,Solex,Standard,medium,medium,19.0,>15,39,3-6,3,0.49370644992224355
1269,Male,30-40,QLD,Property,Account Coordinator,0.0,Approved,High Net Worth,Norco Bicycles,Standard,medium,small,7.0,5-10,56,6-9,6,0.11000085258760335
1270,Male,40-50,QLD,Financial Services,Paralegal,1.0,Approved,Affluent Customer,Giant Bicycles,Standard,medium,medium,10.0,10-15,72,6-9,6,0.2500108267290286
1271,Female,20-30,QLD,Telecommunications,Accounting Assistant II,0.0,Approved,Mass Customer,OHM Cycles,Road,medium,small,6.0,5-10,71,3-6,4,0.10999999999999995
1273,Male,40-50,QLD,Financial Services,General Manager,1.0,Approved,Affluent Customer,Solex,Road,medium,medium,14.0,10-15,48,<3,2,0.24998800901721907
1274,Male,40-50,QLD,Manufacturing,Mechanical Systems Engineer,0.0,Approved,Mass Customer,Trek Bicycles,Road,medium,medium,20.0,>15,12,6-9,7,0.2500046859477798
1275,Female,50-60,QLD,Health,General Manager,0.0,Approved,Mass Customer,Trek Bicycles,Mountain,low,medium,8.0,5-10,70,<3,2,0.20000348043992763
1276,Male,50-60,QLD,Health,Dental Hygienist,0.0,Approved,Affluent Customer,Norco Bicycles,Standard,medium,medium,4.0,<5,24,6-9,8,0.6820085776746825
1278,Female,20-30,QLD,Health,Pharmacist,1.0,Approved,Affluent Customer,OHM Cycles,Road,medium,small,2.0,<5,14,3-6,4,0.10999999999999995
1279,Male,60-70,QLD,Financial Services,Staff Accountant I,0.0,Approved,Mass Customer,Trek Bicycles,Standard,medium,small,20.0,>15,30,3-6,3,0.10999826944708832
1280,Male,40-50,QLD,Manufacturing,Marketing Assistant,1.0,Approved,High Net Worth,Trek Bicycles,Standard,medium,large,15.0,>15,71,6-9,7,0.8140446671479867
1281,Male,50-60,QLD,Manufacturing,Administrative Assistant III,0.0,Approved,Affluent Customer,Norco Bicycles,Road,high,large,16.0,>15,29,6-9,8,0.39999741778885256
1282,Male,40-50,QLD,Entertainment,Programmer Analyst III,1.0,Approved,Affluent Customer,WeareA2B,Standard,medium,medium,14.0,10-15,99,3-6,5,0.7839591373012966
1283,Female,20-30,QLD,Health,Clinical Specialist,0.0,Approved,Mass Customer,Norco Bicycles,Standard,low,medium,1.0,<5,43,6-9,7,0.21887060099714212
1284,Male,40-50,QLD,Entertainment,Junior Executive,0.0,Approved,Affluent Customer,OHM Cycles,Road,high,large,11.0,10-15,30,6-9,8,0.3996669442131557
1286,Female,40-50,QLD,Manufacturing,Senior Quality Engineer,0.0,Approved,High Net Worth,OHM Cycles,Touring,low,medium,16.0,>15,83,6-9,8,0.12974922418854307
1287,Male,60-70,QLD,Financial Services,Systems Administrator I,0.0,Approved,Mass Customer,WeareA2B,Standard,medium,medium,20.0,>15,72,3-6,4,0.9385411722158179
1288,Female,40-50,QLD,Financial Services,Desktop Support Technician,1.0,Approved,Affluent Customer,Giant Bicycles,Standard,high,medium,18.0,>15,51,6-9,7,0.3999982287247704
1290,Male,50-60,QLD,Financial Services,VP Marketing,1.0,Approved,High Net Worth,Giant Bicycles,Standard,medium,large,6.0,5-10,49,3-6,5,0.07221363859821617
1291,Male,40-50,QLD,Health,Quality Engineer,1.0,Approved,Mass Customer,Trek Bicycles,Standard,medium,large,12.0,10-15,0,<3,2,0.5940290178571429
1293,Male,40-50,QLD,IT,Quality Engineer,0.0,Approved,Mass Customer,WeareA2B,Touring,medium,large,8.0,5-10,89,6-9,6,0.8623881844487116
1295,Male,20-30,QLD,Argiculture,Nurse,0.0,Approved,Mass Customer,Trek Bicycles,Road,medium,medium,5.0,5-10,66,6-9,7,0.2500046859477798
1296,Female,30-40,QLD,Financial Services,Paralegal,1.0,Approved,Affluent Customer,WeareA2B,Touring,medium,medium,9.0,5-10,61,6-9,6,0.7523317969836638
1297,Male,40-50,QLD,Health,Social Worker,1.0,Approved,Mass Customer,Norco Bicycles,Road,medium,large,3.0,<5,91,6-9,7,0.3589505849344115
1298,Male,50-60,QLD,Health,Research Nurse,1.0,Approved,Mass Customer,Solex,Road,medium,small,16.0,>15,35,3-6,5,0.11000164365548974
1300,Female,30-40,QLD,Financial Services,Physical Therapy Assistant,0.0,Approved,Affluent Customer,Solex,Standard,low,medium,9.0,5-10,0,>9,9,0.4629010412257682
1302,Female,20-30,QLD,Financial Services,Biostatistician I,0.0,Approved,Affluent Customer,Trek Bicycles,Standard,medium,small,2.0,<5,29,6-9,7,0.10999826944708832
1305,Male,50-60,QLD,Financial Services,Executive Secretary,0.0,Approved,High Net Worth,Solex,Standard,medium,large,6.0,5-10,97,3-6,4,0.6445767948993213
1306,Male,60-70,QLD,Health,Occupational Therapist,0.0,Approved,Affluent Customer,WeareA2B,Standard,medium,medium,13.0,10-15,13,6-9,7,0.8687406083742842
1307,Female,50-60,QLD,Health,Dental Hygienist,0.0,Approved,High Net Worth,Giant Bicycles,Road,low,small,10.0,10-15,73,6-9,6,0.11000237183613992
1310,Male,30-40,QLD,Manufacturing,Geological Engineer,0.0,Approved,High Net Worth,Solex,Standard,medium,medium,13.0,10-15,38,>9,9,0.9328546386192018
1311,Female,30-40,QLD,Financial Services,VP Accounting,1.0,Approved,Mass Customer,Solex,Road,medium,small,13.0,10-15,89,6-9,7,0.11000164365548974
1312,Female,20-30,QLD,Health,Food Chemist,1.0,Approved,Affluent Customer,Solex,Standard,medium,medium,8.0,5-10,96,6-9,8,0.4760733551818349
1313,Male,30-40,QLD,Property,Analyst Programmer,0.0,Approved,Mass Customer,OHM Cycles,Standard,medium,medium,22.0,>15,59,3-6,4,0.8722810370407624
